epic_number,Class,Campaign,Probability
210942864,OTHPER,4,0.377907
210942935, Noise,4,0.715284
210942950, Noise,4,0.58154
210942953, Noise,4,0.5521689999999999
210942999,OTHPER,4,0.747949
210943044, Noise,4,0.479756
210943061,OTHPER,4,0.8991450000000001
210943226, Noise,4,0.5226890000000001
210943337, Noise,4,0.476782
210943357, Noise,4,0.542602
210943363, Noise,4,0.607745
210943383,OTHPER,4,0.973772
210943388,OTHPER,4,0.51835
210943393, Noise,4,0.566129
210943430,OTHPER,4,0.9437
210943446,OTHPER,4,0.9242819999999999
210943453,    EB,4,0.557905
210943468, Noise,4,0.6010409999999999
210943549, Noise,4,0.572295
210943628, Noise,4,0.526293
210943662, DSCUT,4,0.882418
210943715, Noise,4,0.648393
210943751,OTHPER,4,0.37159200000000003
210943787,OTHPER,4,0.916005
210943901,OTHPER,4,0.5213899999999999
210943986, Noise,4,0.7474109999999999
210944029,OTHPER,4,0.506931
210944050, Noise,4,0.368787
210944055,OTHPER,4,0.948416
210944157,OTHPER,4,0.670281
210944181,OTHPER,4,0.5883
210944187,OTHPER,4,0.664135
210944219, Noise,4,0.523104
210944255, Noise,4,0.402404
210944259,OTHPER,4,0.531701
210944274,OTHPER,4,0.520406
210944293, Noise,4,0.679362
210944324, Noise,4,0.477239
210944332, Noise,4,0.72611
210944341, Noise,4,0.6178020000000001
210944494, Noise,4,0.794914
210944512, Noise,4,0.608809
210944565, Noise,4,0.524755
210944657,OTHPER,4,0.964532
210944660,OTHPER,4,0.602916
210944661, Noise,4,0.536157
210944698,OTHPER,4,0.6539590000000001
210944700,OTHPER,4,0.779393
210944705,OTHPER,4,0.50651
210944713,OTHPER,4,0.856901
210944729,OTHPER,4,0.520193
210944758, Noise,4,0.525514
210944958, Noise,4,0.377181
210945015, Noise,4,0.596901
210945048, Noise,4,0.709675
210945054,OTHPER,4,0.5079060000000001
210945074, Noise,4,0.599557
210945126, Noise,4,0.5929800000000001
210945161, Noise,4,0.696633
210945280,OTHPER,4,0.750169
210945320, Noise,4,0.558766
210945342,OTHPER,4,0.7084020000000001
210945360, Noise,4,0.634731
210945362,OTHPER,4,0.475024
210945383, Noise,4,0.755333
210945407,OTHPER,4,0.82921
210945444, Noise,4,0.44726099999999996
210945505,OTHPER,4,0.669339
210945519,OTHPER,4,0.44988599999999995
210945565, Noise,4,0.5952069999999999
210945655,OTHPER,4,0.8374790000000001
210945664,OTHPER,4,0.8418
210945678, Noise,4,0.535779
210945680, Noise,4,0.546818
210945762, DSCUT,4,0.9500129999999999
210945786, Noise,4,0.470562
210945856, Noise,4,0.509559
210945875,OTHPER,4,0.6471680000000001
210945907,OTHPER,4,0.598477
210945938, Noise,4,0.571274
210946068,OTHPER,4,0.963327
210946230, Noise,4,0.508102
210946271,    EA,4,0.382177
210946327, Noise,4,0.459999
210946412, Noise,4,0.512803
210946424,OTHPER,4,0.8919790000000001
210946427,OTHPER,4,0.739317
210946466,OTHPER,4,0.94048
210946493, Noise,4,0.846392
210946513, Noise,4,0.509117
210946563,OTHPER,4,0.5154920000000001
210946614,OTHPER,4,0.433478
210946736, Noise,4,0.700364
210946751,    EA,4,0.38240100000000005
210946752, Noise,4,0.637785
210946764,OTHPER,4,0.890207
210946774, Noise,4,0.455542
210946779,OTHPER,4,0.969615
210946864, Noise,4,0.771645
210946924,OTHPER,4,0.911393
210946926, Noise,4,0.406408
210947020,OTHPER,4,0.9535379999999999
210947099,OTHPER,4,0.534402
210947190,OTHPER,4,0.9639280000000001
210947236,OTHPER,4,0.691064
210947240, Noise,4,0.518254
210947255,OTHPER,4,0.698778
210947279, Noise,4,0.7893560000000001
210947280,OTHPER,4,0.5728989999999999
210947594,OTHPER,4,0.637846
210947602,OTHPER,4,0.622807
210947795,OTHPER,4,0.515261
210947830, Noise,4,0.5347310000000001
210947847,OTHPER,4,0.792691
210947874,OTHPER,4,0.528762
210947895,OTHPER,4,0.248205
210947987,OTHPER,4,0.493816
210948000, Noise,4,0.603214
210948037, Noise,4,0.536542
210948075, Noise,4,0.708485
210948281, Noise,4,0.816423
210948409, Noise,4,0.783909
210948411, Noise,4,0.822775
210948451,OTHPER,4,0.810819
210948490, Noise,4,0.6068060000000001
210948492,  GDOR,4,0.562481
210948504, Noise,4,0.49516000000000004
210948523, Noise,4,0.474472
210948625, Noise,4,0.541824
210948646,OTHPER,4,0.69082
210948670, Noise,4,0.654953
210948773,OTHPER,4,0.674205
210948777, Noise,4,0.5656439999999999
210948800, Noise,4,0.916773
210948828,OTHPER,4,0.6147859999999999
210948870, Noise,4,0.662048
210948886,OTHPER,4,0.557275
210948892, Noise,4,0.668227
210948979, Noise,4,0.732057
210948982,OTHPER,4,0.340915
210948985,OTHPER,4,0.648671
210949096,OTHPER,4,0.973601
210949113, Noise,4,0.656621
210949142, Noise,4,0.716106
210949145, Noise,4,0.458326
210949273, Noise,4,0.664263
210949453,OTHPER,4,0.533423
210949534,OTHPER,4,0.8109609999999999
210949551,OTHPER,4,0.537149
210949562, Noise,4,0.607356
210949625, Noise,4,0.77252
210949644, Noise,4,0.809847
210949721,OTHPER,4,0.9315709999999999
210949767,OTHPER,4,0.702997
210949782, Noise,4,0.738708
210949786, Noise,4,0.7283149999999999
210949834,OTHPER,4,0.6347619999999999
210949909, Noise,4,0.476984
210949958, Noise,4,0.531224
210950113,  GDOR,4,0.821808
210950157, Noise,4,0.529766
210950166,OTHPER,4,0.5916560000000001
210950170, Noise,4,0.5619770000000001
210950209,OTHPER,4,0.944427
210950265,    EB,4,0.5742470000000001
210950298, Noise,4,0.6236189999999999
210950316,OTHPER,4,0.609658
210950389, Noise,4,0.731506
210950394,OTHPER,4,0.685571
210950553, Noise,4,0.761712
210950571,OTHPER,4,0.689422
210950893,OTHPER,4,0.5731069999999999
210950922, Noise,4,0.770284
210951001,OTHPER,4,0.585175
210951145,OTHPER,4,0.635336
210951150,OTHPER,4,0.75553
210951199,OTHPER,4,0.6006739999999999
210951223,OTHPER,4,0.9843059999999999
210951230, Noise,4,0.5903689999999999
210951256, Noise,4,0.495309
210951283,OTHPER,4,0.626845
210951353, Noise,4,0.470575
210951422, Noise,4,0.607169
210951508, Noise,4,0.567175
210951530, Noise,4,0.556445
210951567,OTHPER,4,0.738844
210951570,OTHPER,4,0.538028
210951682, Noise,4,0.747252
210951696, Noise,4,0.814418
210951703,OTHPER,4,0.6658649999999999
210951735, DSCUT,4,0.949521
210951753,OTHPER,4,0.330942
210951780,OTHPER,4,0.494361
210951833, Noise,4,0.508372
210951906, Noise,4,0.513373
210951919, Noise,4,0.755333
210951937, Noise,4,0.5705140000000001
210952018, Noise,4,0.69211
210952029, Noise,4,0.738644
210952200,OTHPER,4,0.570046
210952214,    EA,4,0.349752
210952220,OTHPER,4,0.446392
210952277,OTHPER,4,0.44566300000000003
210952298, Noise,4,0.8784420000000001
210952379,OTHPER,4,0.598791
210952545, Noise,4,0.622894
210952603, Noise,4,0.789389
210952667, Noise,4,0.818589
210952732, Noise,4,0.48153599999999996
210952746,OTHPER,4,0.8980309999999999
210952797, Noise,4,0.46546800000000005
210952848, Noise,4,0.535848
210952895, Noise,4,0.798994
210952908,OTHPER,4,0.562569
210953062, Noise,4,0.535197
210953278,OTHPER,4,0.68095
210953329,OTHPER,4,0.814752
210953432, Noise,4,0.462888
210953493, Noise,4,0.6414300000000001
210953507, Noise,4,0.666429
210953527, Noise,4,0.8660030000000001
210953558, Noise,4,0.6753100000000001
210953559, Noise,4,0.556914
210953724, Noise,4,0.501883
210953765,OTHPER,4,0.58165
210953848, Noise,4,0.48872
210953866, Noise,4,0.679128
210953885, Noise,4,0.6432
210953892,OTHPER,4,0.963583
210953896, Noise,4,0.5411020000000001
210953918, Noise,4,0.805949
210954006, Noise,4,0.36987600000000004
210954046,  GDOR,4,0.8832450000000001
210954057,OTHPER,4,0.874132
210954061,OTHPER,4,0.45802600000000004
210954096,OTHPER,4,0.52276
210954106, Noise,4,0.767513
210954195, Noise,4,0.574172
210954208, Noise,4,0.851577
210954223, Noise,4,0.540652
210954252, Noise,4,0.5914010000000001
210954261,OTHPER,4,0.910942
210954280, Noise,4,0.487683
210954314,OTHPER,4,0.669485
210954320,    EB,4,0.716
210954329, Noise,4,0.5953609999999999
210954402, Noise,4,0.754831
210954411, Noise,4,0.806982
210954427,OTHPER,4,0.5041979999999999
210954438, Noise,4,0.690692
210954481,OTHPER,4,0.8539770000000001
210954502, Noise,4,0.81199
210954570,OTHPER,4,0.618639
210954667, DSCUT,4,0.716074
210954757, Noise,4,0.653872
210954835, Noise,4,0.701885
210954841,OTHPER,4,0.979798
210954859,    EB,4,0.989087
210954869, Noise,4,0.602731
210954875, Noise,4,0.6643100000000001
210954915, Noise,4,0.8258190000000001
210955021, Noise,4,0.642027
210955024, Noise,4,0.6444300000000001
210955189, Noise,4,0.730346
210955267, Noise,4,0.59441
210955387, Noise,4,0.49960600000000005
210955555, Noise,4,0.536563
210955695,OTHPER,4,0.553678
210955775,    EB,4,0.49217299999999997
210955777, Noise,4,0.804723
210955784,OTHPER,4,0.73402
210955995,OTHPER,4,0.7187140000000001
210956016,OTHPER,4,0.693814
210956175, Noise,4,0.8839040000000001
210956190, Noise,4,0.550818
210956268, Noise,4,0.8949590000000001
210956372, Noise,4,0.705762
210956379,OTHPER,4,0.3787
210956385,OTHPER,4,0.775099
210956446,OTHPER,4,0.478879
210956498,OTHPER,4,0.553519
210956637, Noise,4,0.49629799999999996
210956678,OTHPER,4,0.400903
210956759, Noise,4,0.603821
210956778, Noise,4,0.5556810000000001
210956826, Noise,4,0.564737
210956858, Noise,4,0.510545
210956863,OTHPER,4,0.9428639999999999
210956967,    EA,4,0.508149
210957037, Noise,4,0.509713
210957060, Noise,4,0.49061899999999997
210957099,OTHPER,4,0.657578
210957162, Noise,4,0.67447
210957306, Noise,4,0.716036
210957318, Noise,4,0.47962899999999997
210957351,OTHPER,4,0.539628
210957489, Noise,4,0.515415
210957559,OTHPER,4,0.534796
210957676, Noise,4,0.615931
210957703,OTHPER,4,0.323948
210957716, Noise,4,0.460161
210957837, Noise,4,0.527953
210957850, Noise,4,0.7729
210957966, Noise,4,0.5562229999999999
210958195,OTHPER,4,0.779205
210958264,OTHPER,4,0.814958
210958301, Noise,4,0.7253930000000001
210958351, Noise,4,0.331958
210958432, Noise,4,0.461129
210958453, Noise,4,0.49521400000000004
210958455, Noise,4,0.614242
210958519, Noise,4,0.498987
210958531, Noise,4,0.784302
210958588, Noise,4,0.45604399999999995
210958608,OTHPER,4,0.9581040000000001
210958689,OTHPER,4,0.97783
210958874,OTHPER,4,0.691938
210958907,OTHPER,4,0.6157239999999999
210958933,OTHPER,4,0.683309
210958990,    EA,4,0.891124
210959085, Noise,4,0.534411
210959128, Noise,4,0.5422100000000001
210959180, Noise,4,0.5544520000000001
210959284, Noise,4,0.464398
210959360, Noise,4,0.787484
210959441, Noise,4,0.5919989999999999
210959462,OTHPER,4,0.859426
210959491, Noise,4,0.5274800000000001
210959516,    EA,4,0.330256
210959526,OTHPER,4,0.645727
210959691, Noise,4,0.7818039999999999
210959760, Noise,4,0.544982
210959799,OTHPER,4,0.615536
210959862,OTHPER,4,0.828234
210959901,OTHPER,4,0.801908
210959946, Noise,4,0.607909
210960161,OTHPER,4,0.8534280000000001
210960290, Noise,4,0.524672
210960330,OTHPER,4,0.347599
210960340, Noise,4,0.5512630000000001
210960413, Noise,4,0.6678850000000001
210960416, Noise,4,0.601309
210960456,OTHPER,4,0.653981
210960495,OTHPER,4,0.655518
210960579,OTHPER,4,0.8577379999999999
210960616, Noise,4,0.6686850000000001
210960667, Noise,4,0.7034819999999999
210960744, Noise,4,0.633
210960788, Noise,4,0.5222720000000001
210960904, Noise,4,0.704701
210960936,    EB,4,0.923165
210960969,OTHPER,4,0.9615870000000001
210961056,OTHPER,4,0.958509
210961106, Noise,4,0.663855
210961138, Noise,4,0.665044
210961385,    EA,4,0.98739
210961444, Noise,4,0.543523
210961476, Noise,4,0.508506
210961494,OTHPER,4,0.537347
210961508,OTHPER,4,0.39764
210961514,OTHPER,4,0.793975
210961518, Noise,4,0.649255
210961557, Noise,4,0.49866400000000005
210961633,OTHPER,4,0.6472720000000001
210961657, Noise,4,0.629577
210961748,OTHPER,4,0.5135529999999999
210961846,OTHPER,4,0.496518
210961940, Noise,4,0.7447050000000001
210961973,OTHPER,4,0.880625
210962044, Noise,4,0.7312890000000001
210962080, Noise,4,0.5574819999999999
210962138, Noise,4,0.566261
210962215, Noise,4,0.527647
210962296, Noise,4,0.798087
210962370,OTHPER,4,0.834993
210962396, Noise,4,0.557491
210962608, Noise,4,0.715306
210962804,OTHPER,4,0.810582
210962821, Noise,4,0.821527
210962911, Noise,4,0.593039
210962961,OTHPER,4,0.599255
210962969,OTHPER,4,0.8536819999999999
210963066, Noise,4,0.579774
210963067,OTHPER,4,0.7050930000000001
210963122, Noise,4,0.5197579999999999
210963144, Noise,4,0.521817
210963163,OTHPER,4,0.486137
210963190,OTHPER,4,0.8948440000000001
210963202,OTHPER,4,0.9879760000000001
210963267, Noise,4,0.6255930000000001
210963351,OTHPER,4,0.5372520000000001
210963423, Noise,4,0.479628
210963463,    EB,4,0.61943
210963501,OTHPER,4,0.862092
210963534,OTHPER,4,0.8915620000000001
210963597, Noise,4,0.921215
210963642, Noise,4,0.60029
210963676, Noise,4,0.687817
210963715, Noise,4,0.523729
210963722,OTHPER,4,0.983605
210963723,OTHPER,4,0.9767959999999999
210963768, Noise,4,0.658579
210963776,OTHPER,4,0.7765489999999999
210963854, Noise,4,0.5262979999999999
210963882, Noise,4,0.49813900000000005
210963892,OTHPER,4,0.46496499999999996
210963935,OTHPER,4,0.855941
210964027,OTHPER,4,0.436011
210964043, Noise,4,0.594367
210964063, Noise,4,0.7269939999999999
210964084,OTHPER,4,0.45378100000000005
210964089, Noise,4,0.5003890000000001
210964093, Noise,4,0.495845
210964145, Noise,4,0.5280859999999999
210964159,OTHPER,4,0.7742979999999999
210964173,OTHPER,4,0.505179
210964181, Noise,4,0.583224
210964182, Noise,4,0.663511
210964296,OTHPER,4,0.775122
210964336, Noise,4,0.595882
210964459, Noise,4,0.630459
210964487,OTHPER,4,0.469301
210964488, Noise,4,0.6350859999999999
210964512, Noise,4,0.596593
210964540, Noise,4,0.588074
210964557, Noise,4,0.5208470000000001
210964755,    EA,4,0.348308
210964780,OTHPER,4,0.8882629999999999
210964877, Noise,4,0.567585
210965053,OTHPER,4,0.6585
210965069, Noise,4,0.366253
210965110,OTHPER,4,0.4862
210965155,OTHPER,4,0.9818950000000001
210965213, Noise,4,0.5811029999999999
210965253, Noise,4,0.616755
210965458, Noise,4,0.78817
210965492, Noise,4,0.614062
210965498, Noise,4,0.706952
210965505, Noise,4,0.8220620000000001
210965538,OTHPER,4,0.98285
210965615, Noise,4,0.573593
210965623,OTHPER,4,0.47500299999999995
210965666, Noise,4,0.6461939999999999
210965709,OTHPER,4,0.611321
210965731,    EA,4,0.5218659999999999
210965791,OTHPER,4,0.381177
210965800,OTHPER,4,0.9152239999999999
210966043, Noise,4,0.768989
210966044,OTHPER,4,0.44612700000000005
210966147, Noise,4,0.48706000000000005
210966184, Noise,4,0.589875
210966200,OTHPER,4,0.511897
210966253, Noise,4,0.44025299999999995
210966350,OTHPER,4,0.897199
210966356, Noise,4,0.518946
210966371, Noise,4,0.465693
210966392,OTHPER,4,0.9823360000000001
210966398, Noise,4,0.505424
210966420, Noise,4,0.5452279999999999
210966449, Noise,4,0.514364
210966527, Noise,4,0.42490500000000003
210966563, Noise,4,0.560707
210966668, Noise,4,0.777209
210966671, Noise,4,0.572538
210966700,OTHPER,4,0.646336
210966768, Noise,4,0.9312600000000001
210966863, Noise,4,0.732524
210966902,OTHPER,4,0.5685939999999999
210966931,OTHPER,4,0.8371350000000001
210966949, Noise,4,0.574987
210966957,OTHPER,4,0.585735
210966965, Noise,4,0.769471
210967019, Noise,4,0.395769
210967051, DSCUT,4,0.79604
210967117, Noise,4,0.6153489999999999
210967196,OTHPER,4,0.5336069999999999
210967197, Noise,4,0.723842
210967282,OTHPER,4,0.651199
210967352,OTHPER,4,0.773362
210967369, Noise,4,0.559362
210967401, Noise,4,0.6477510000000001
210967410, Noise,4,0.774197
210967433, Noise,4,0.469149
210967530, Noise,4,0.766966
210967562, Noise,4,0.5877100000000001
210967568,OTHPER,4,0.419497
210967582,OTHPER,4,0.452392
210967607,  RRab,4,0.228834
210967650,OTHPER,4,0.75743
210967811, Noise,4,0.532866
210967844, Noise,4,0.677619
210967871, Noise,4,0.382463
210967879, Noise,4,0.7330800000000001
210967897,OTHPER,4,0.880666
210967901,OTHPER,4,0.930919
210967920, Noise,4,0.7553449999999999
210967940, Noise,4,0.687925
210967956,OTHPER,4,0.604594
210967971, Noise,4,0.740113
210968085, Noise,4,0.6192449999999999
210968089, Noise,4,0.51676
210968143, Noise,4,0.484516
210968253,OTHPER,4,0.603118
210968370, Noise,4,0.586432
210968405,OTHPER,4,0.522683
210968459, Noise,4,0.7838229999999999
210968497,OTHPER,4,0.547033
210968624,OTHPER,4,0.653714
210968696, DSCUT,4,0.43261400000000005
210968816, Noise,4,0.50337
210968818, Noise,4,0.459412
210968919,OTHPER,4,0.881542
210968957, Noise,4,0.765421
210969147,OTHPER,4,0.576539
210969237, Noise,4,0.632387
210969246, Noise,4,0.867257
210969283, Noise,4,0.6382909999999999
210969303, Noise,4,0.635966
210969307,OTHPER,4,0.927025
210969332, Noise,4,0.772192
210969407,OTHPER,4,0.532524
210969502, Noise,4,0.507221
210969551, Noise,4,0.59663
210969614,    EB,4,0.9162629999999999
210969666,OTHPER,4,0.40770700000000004
210969692,OTHPER,4,0.845526
210969706, Noise,4,0.592202
210969762, Noise,4,0.5057649999999999
210969800,  GDOR,4,0.7838189999999999
210969883,OTHPER,4,0.37396
210969937,OTHPER,4,0.946442
210969968, Noise,4,0.730526
210969970,OTHPER,4,0.520833
210969984, Noise,4,0.494871
210970093,OTHPER,4,0.572806
210970173, Noise,4,0.559502
210970195, Noise,4,0.6718609999999999
210970215, Noise,4,0.707935
210970230, Noise,4,0.596547
210970269, Noise,4,0.9409799999999999
210970373, Noise,4,0.726823
210970475, Noise,4,0.693702
210970496, Noise,4,0.691868
210970666, Noise,4,0.6509229999999999
210970672,OTHPER,4,0.905119
210970731, Noise,4,0.676926
210970744,OTHPER,4,0.450661
210970784,OTHPER,4,0.557109
210970793,OTHPER,4,0.891809
210970831,OTHPER,4,0.782857
210970850,OTHPER,4,0.650896
210970991, Noise,4,0.697086
210971094,OTHPER,4,0.553705
210971120,OTHPER,4,0.530852
210971122,OTHPER,4,0.662672
210971133, Noise,4,0.670601
210971138, Noise,4,0.49578999999999995
210971266, Noise,4,0.616426
210971268,OTHPER,4,0.64141
210971338, Noise,4,0.49845100000000003
210971340,OTHPER,4,0.842464
210971348,OTHPER,4,0.9262540000000001
210971470, Noise,4,0.43189099999999997
210971488,    EA,4,0.46551800000000004
210971517,OTHPER,4,0.8984979999999999
210971569, Noise,4,0.556967
210971624,OTHPER,4,0.5044930000000001
210971697, Noise,4,0.802345
210971726, Noise,4,0.620292
210971783, Noise,4,0.666489
210972094, Noise,4,0.679986
210972132, Noise,4,0.644116
210972218, Noise,4,0.8547520000000001
210972298,OTHPER,4,0.819535
210972331, Noise,4,0.856701
210972359, Noise,4,0.818441
210972368, Noise,4,0.5063810000000001
210972429, Noise,4,0.680424
210972482, Noise,4,0.492346
210972491,OTHPER,4,0.362609
210972551, Noise,4,0.5595720000000001
210972566, Noise,4,0.7673770000000001
210972718, DSCUT,4,0.6908340000000001
210972752, Noise,4,0.493121
210972857, Noise,4,0.62525
210972864, Noise,4,0.740051
210972941, Noise,4,0.8369049999999999
210972945, Noise,4,0.667516
210972964, Noise,4,0.6138859999999999
210973080, Noise,4,0.6714289999999999
210973085, Noise,4,0.771651
210973153,OTHPER,4,0.9694389999999999
210973294, Noise,4,0.458397
210973308, Noise,4,0.734396
210973557, Noise,4,0.44943599999999995
210973573, Noise,4,0.621637
210973575, DSCUT,4,0.372399
210973587,OTHPER,4,0.547205
210973610, Noise,4,0.5897680000000001
210973623, Noise,4,0.720491
210973624,OTHPER,4,0.739397
210973756,OTHPER,4,0.483162
210973951,OTHPER,4,0.481969
210974027, Noise,4,0.7925949999999999
210974053, Noise,4,0.594072
210974237,OTHPER,4,0.8210149999999999
210974264, Noise,4,0.532468
210974292, Noise,4,0.49358
210974364,OTHPER,4,0.762929
210974372,OTHPER,4,0.5056609999999999
210974390,OTHPER,4,0.6866270000000001
210974415,OTHPER,4,0.9373450000000001
210974434,OTHPER,4,0.553944
210974451, Noise,4,0.629833
210974463,OTHPER,4,0.479984
210974526, Noise,4,0.531151
210974533, Noise,4,0.797732
210974556, Noise,4,0.714429
210974787, Noise,4,0.425386
210974815, Noise,4,0.37695500000000004
210974817, Noise,4,0.360107
210974826, Noise,4,0.539984
210974828,OTHPER,4,0.524185
210974869, DSCUT,4,0.950275
210974893,OTHPER,4,0.9187420000000001
210974908,OTHPER,4,0.892334
210974942,OTHPER,4,0.66171
210974992,OTHPER,4,0.6437039999999999
210975104, Noise,4,0.746598
210975119, Noise,4,0.448574
210975261, Noise,4,0.586787
210975308, Noise,4,0.47119399999999995
210975338,OTHPER,4,0.428889
210975523, Noise,4,0.494386
210975671, Noise,4,0.500509
210975740, Noise,4,0.791616
210975848, Noise,4,0.817152
210975859, Noise,4,0.5229189999999999
210975876,OTHPER,4,0.839245
210975880,OTHPER,4,0.850115
210976082,  RRab,4,0.345123
210976116, Noise,4,0.711692
210976135, Noise,4,0.619311
210976157, Noise,4,0.46228400000000003
210976203, Noise,4,0.5316420000000001
210976212, Noise,4,0.765877
210976220, Noise,4,0.6848390000000001
210976303, Noise,4,0.589105
210976319, Noise,4,0.669628
210976470, Noise,4,0.5271
210976524,OTHPER,4,0.5483140000000001
210976544, Noise,4,0.6561640000000001
210976554, Noise,4,0.579425
210976615,OTHPER,4,0.854038
210976630,OTHPER,4,0.8176479999999999
210976647, Noise,4,0.791387
210976649,OTHPER,4,0.709391
210976690, Noise,4,0.47931
210976727, Noise,4,0.524836
210976730, Noise,4,0.598463
210976734,OTHPER,4,0.345344
210976766, Noise,4,0.744056
210976833, Noise,4,0.6972520000000001
210976854,OTHPER,4,0.8781709999999999
210976916, Noise,4,0.727666
210976935, Noise,4,0.612322
210977032,OTHPER,4,0.523312
210977069,OTHPER,4,0.9311149999999999
210977106, Noise,4,0.760526
210977190, Noise,4,0.664896
210977191, Noise,4,0.48385600000000006
210977245, Noise,4,0.615962
210977306, Noise,4,0.5471689999999999
210977307, Noise,4,0.820075
210977309,OTHPER,4,0.767258
210977331, Noise,4,0.600545
210977388, Noise,4,0.778628
210977505,OTHPER,4,0.730496
210977518, Noise,4,0.6514810000000001
210977589,OTHPER,4,0.62327
210977645,OTHPER,4,0.6199560000000001
210977750, DSCUT,4,0.663334
210977779,OTHPER,4,0.8490059999999999
210977788, Noise,4,0.388844
210977907, Noise,4,0.616478
210977909,OTHPER,4,0.94515
210977945, Noise,4,0.605858
210977962, Noise,4,0.528071
210978240, Noise,4,0.5760310000000001
210978305, Noise,4,0.42921000000000004
210978317, Noise,4,0.823569
210978380,  GDOR,4,0.7591859999999999
210978393,OTHPER,4,0.9508549999999999
210978399, Noise,4,0.48569799999999996
210978458, Noise,4,0.66655
210978573,OTHPER,4,0.5299010000000001
210978575, Noise,4,0.817679
210978635, Noise,4,0.752764
210978646, Noise,4,0.668337
210978650,OTHPER,4,0.696785
210978695, Noise,4,0.713863
210978791, Noise,4,0.8131079999999999
210978875,OTHPER,4,0.49567
210978929,OTHPER,4,0.9194200000000001
210978930, Noise,4,0.6512640000000001
210978953, Noise,4,0.410758
210979036, Noise,4,0.579684
210979052, Noise,4,0.62576
210979163, Noise,4,0.514089
210979226, Noise,4,0.851232
210979283,OTHPER,4,0.46541899999999997
210979290,OTHPER,4,0.46525
210979359, Noise,4,0.531547
210979401, Noise,4,0.6223920000000001
210979439,OTHPER,4,0.561621
210979453, Noise,4,0.536858
210979475, Noise,4,0.485896
210979486, Noise,4,0.6054689999999999
210979553, Noise,4,0.470182
210979555, Noise,4,0.608187
210979609, Noise,4,0.502185
210979656,OTHPER,4,0.521101
210979688,OTHPER,4,0.504413
210979706,OTHPER,4,0.847316
210979763, Noise,4,0.7492850000000001
210979798,OTHPER,4,0.705159
210979804,OTHPER,4,0.667626
210979821, Noise,4,0.524085
210979882, Noise,4,0.796315
210980018,OTHPER,4,0.636677
210980097, Noise,4,0.750452
210980117,OTHPER,4,0.507782
210980174, Noise,4,0.699365
210980246, Noise,4,0.635861
210980255,OTHPER,4,0.579658
210980418,OTHPER,4,0.880286
210980527, Noise,4,0.509846
210980549, Noise,4,0.748587
210980637,OTHPER,4,0.690217
210980652,OTHPER,4,0.474088
210980700, Noise,4,0.644254
210980849, Noise,4,0.658428
210980958, Noise,4,0.43428
210981137, Noise,4,0.575335
210981147, Noise,4,0.69639
210981203, Noise,4,0.525704
210981231, Noise,4,0.66892
210981240,OTHPER,4,0.694376
210981248, Noise,4,0.758231
210981288, Noise,4,0.514357
210981338,OTHPER,4,0.9369129999999999
210981363,OTHPER,4,0.879232
210981388,OTHPER,4,0.747613
210981495, Noise,4,0.5955
210981507, Noise,4,0.47467700000000007
210981512, Noise,4,0.756979
210981538,OTHPER,4,0.554636
210981606,OTHPER,4,0.7197600000000001
210981622, Noise,4,0.713201
210981697,OTHPER,4,0.32632
210981835, Noise,4,0.667144
210981854, Noise,4,0.65683
210981920,OTHPER,4,0.44952
210981994,OTHPER,4,0.678357
210982048, Noise,4,0.903379
210982092,OTHPER,4,0.515794
210982106, Noise,4,0.47680100000000003
210982131,OTHPER,4,0.8051649999999999
210982152, Noise,4,0.711603
210982230, Noise,4,0.63612
210982234,OTHPER,4,0.8360989999999999
210982266,OTHPER,4,0.5640350000000001
210982278, Noise,4,0.7351840000000001
210982306, Noise,4,0.683589
210982320, Noise,4,0.747796
210982337, Noise,4,0.530273
210982421, Noise,4,0.649998
210982502,OTHPER,4,0.719792
210982519,OTHPER,4,0.318152
210982602, Noise,4,0.657816
210982637, Noise,4,0.45864499999999997
210982761,OTHPER,4,0.460805
210982807, Noise,4,0.631572
210982856,OTHPER,4,0.710335
210982869, Noise,4,0.85278
210982900, Noise,4,0.608904
210982930, Noise,4,0.875495
210982960,OTHPER,4,0.9603440000000001
210982966, Noise,4,0.516798
210983090, Noise,4,0.574765
210983092,OTHPER,4,0.487105
210983095, Noise,4,0.457392
210983112, Noise,4,0.5899840000000001
210983198,OTHPER,4,0.846325
210983236,OTHPER,4,0.582249
210983331, Noise,4,0.419943
210983356,    EA,4,0.22218400000000002
210983566, Noise,4,0.805255
210983572, Noise,4,0.687769
210983624,OTHPER,4,0.9663200000000001
210983677,OTHPER,4,0.47882600000000003
210983773,OTHPER,4,0.9488620000000001
210983809,OTHPER,4,0.6521939999999999
210983895, Noise,4,0.46843599999999996
210983924, Noise,4,0.656733
210983987, Noise,4,0.805867
210983994,OTHPER,4,0.48035200000000006
210983995,OTHPER,4,0.534945
210984048,OTHPER,4,0.526269
210984065, Noise,4,0.625527
210984191, Noise,4,0.756864
210984303, Noise,4,0.47121199999999996
210984356, Noise,4,0.5428029999999999
210984362, Noise,4,0.661733
210984420, Noise,4,0.6036630000000001
210984469,OTHPER,4,0.596793
210984536, Noise,4,0.630685
210984540, DSCUT,4,0.818387
210984542, Noise,4,0.534445
210984549, Noise,4,0.562388
210984723,OTHPER,4,0.9120229999999999
210984736,OTHPER,4,0.70831
210984800,OTHPER,4,0.72022
210984809, Noise,4,0.46145
210984825, Noise,4,0.80202
210984840,OTHPER,4,0.808163
210984851,OTHPER,4,0.457244
