epic_number,Campaign,Class,Probability
211034132,4, Noise,0.420861
211034204,4, Noise,0.6702739999999999
211034232,4, Noise,0.683979
211034269,4,OTHPER,0.642301
211034305,4, Noise,0.729425
211034329,4,OTHPER,0.661862
211034343,4,OTHPER,0.797273
211034379,4, Noise,0.584238
211034423,4,OTHPER,0.724576
211034480,4, Noise,0.442299
211034509,4, Noise,0.44668500000000005
211034592,4,OTHPER,0.676491
211034657,4,OTHPER,0.638736
211034737,4,OTHPER,0.9285620000000001
211034797,4, Noise,0.765897
211034857,4, Noise,0.485254
211034868,4,OTHPER,0.530926
211034894,4, Noise,0.7036640000000001
211034942,4,OTHPER,0.892717
211035026,4,OTHPER,0.9114639999999999
211035079,4,OTHPER,0.92464
211035120,4,OTHPER,0.514613
211035145,4, Noise,0.476125
211035187,4, Noise,0.7322
211035257,4, Noise,0.7080350000000001
211035282,4,OTHPER,0.495725
211035344,4, Noise,0.549093
211035418,4,    EA,0.409738
211035615,4, Noise,0.544247
211035678,4, Noise,0.50798
211035702,4,OTHPER,0.96242
211035718,4, Noise,0.6690470000000001
211035759,4, Noise,0.482764
211035851,4, Noise,0.691752
211035888,4,OTHPER,0.788501
211035936,4,OTHPER,0.6158
211035964,4, Noise,0.493457
211035968,4,OTHPER,0.524093
211035987,4, Noise,0.6379630000000001
211036073,4, Noise,0.65776
211036110,4, Noise,0.779771
211036145,4, Noise,0.552301
211036214,4,OTHPER,0.60373
211036263,4, Noise,0.593557
211036360,4,OTHPER,0.673466
211036390,4,OTHPER,0.941895
211036449,4,    EA,0.6677
211036460,4,OTHPER,0.606103
211036481,4, Noise,0.6065020000000001
211036485,4,OTHPER,0.45887
211036568,4, Noise,0.515907
211036595,4,OTHPER,0.45959300000000003
211036618,4, Noise,0.466271
211036655,4, Noise,0.661926
211036659,4,OTHPER,0.86259
211036665,4,    EB,0.738088
211036776,4,OTHPER,0.8972190000000001
211036823,4,OTHPER,0.60649
211036854,4, Noise,0.6500640000000001
211036898,4, Noise,0.525307
211036927,4, Noise,0.47644200000000003
211036944,4,OTHPER,0.5415949999999999
211037012,4,OTHPER,0.85208
211037018,4,OTHPER,0.9604450000000001
211037023,4,OTHPER,0.59378
211037041,4, Noise,0.662219
211037066,4, Noise,0.5659689999999999
211037075,4, Noise,0.48240299999999997
211037203,4, Noise,0.780332
211037227,4,OTHPER,0.859859
211037230,4,OTHPER,0.932167
211037321,4, Noise,0.47491700000000003
211037347,4, Noise,0.580804
211037397,4, Noise,0.6415850000000001
211037427,4, Noise,0.405565
211037451,4, Noise,0.526357
211037459,4, Noise,0.831836
211037608,4,OTHPER,0.642083
211037727,4, Noise,0.626866
211037734,4,OTHPER,0.545651
211037751,4, Noise,0.496691
211037863,4, Noise,0.6882189999999999
211037886,4, Noise,0.763878
211037894,4, Noise,0.522054
211037991,4, Noise,0.496146
211038049,4,OTHPER,0.867086
211038095,4, Noise,0.585648
211038138,4, Noise,0.78441
211038197,4, Noise,0.6256229999999999
211038211,4,OTHPER,0.9376260000000001
211038222,4, Noise,0.742632
211038338,4, Noise,0.509614
211038382,4, Noise,0.762201
211038389,4,OTHPER,0.785355
211038410,4,OTHPER,0.550305
211038472,4, Noise,0.557581
211038482,4, Noise,0.50949
211038588,4,OTHPER,0.671607
211038618,4,OTHPER,0.711655
211038631,4, Noise,0.507116
211038660,4,OTHPER,0.9453159999999999
211038718,4, Noise,0.479258
211038756,4,OTHPER,0.484073
211038765,4, Noise,0.629109
211038772,4, Noise,0.676862
211038807,4, Noise,0.695225
211038810,4,OTHPER,0.843359
211038811,4,OTHPER,0.773169
211038840,4, Noise,0.513161
211038845,4, Noise,0.609445
211038856,4, Noise,0.7886380000000001
211038882,4, Noise,0.498144
211038935,4, Noise,0.517676
211038945,4,OTHPER,0.69747
211039004,4, Noise,0.595827
211039072,4,OTHPER,0.64485
211039155,4,OTHPER,0.684411
211039225,4,OTHPER,0.576652
211039231,4, Noise,0.571138
211039300,4,OTHPER,0.50563
211039307,4,OTHPER,0.748422
211039405,4, Noise,0.57855
211039441,4,OTHPER,0.9711280000000001
211039486,4,OTHPER,0.5216149999999999
211039603,4, Noise,0.591837
211039634,4,OTHPER,0.888817
211039639,4,OTHPER,0.7999539999999999
211039697,4, Noise,0.621781
211039728,4, Noise,0.47025900000000004
211039744,4, Noise,0.494187
211039787,4, Noise,0.5028279999999999
211039840,4,OTHPER,0.812271
211039964,4, Noise,0.504034
211040127,4,OTHPER,0.471112
211040209,4, Noise,0.813729
211040245,4,OTHPER,0.563908
211040249,4,OTHPER,0.556891
211040322,4, Noise,0.567421
211040465,4,OTHPER,0.503853
211040510,4, Noise,0.808248
211040513,4,OTHPER,0.776686
211040604,4,    EA,0.462217
211040615,4,OTHPER,0.872453
211040706,4,OTHPER,0.701983
211040713,4, Noise,0.6233029999999999
211040729,4, Noise,0.808266
211040751,4, Noise,0.53788
211040769,4,OTHPER,0.596535
211040823,4, Noise,0.734406
211040850,4,OTHPER,0.823177
211040918,4, Noise,0.687029
211040935,4, Noise,0.660748
211041001,4,OTHPER,0.50233
211041105,4, Noise,0.642768
211041286,4, Noise,0.54706
211041334,4, Noise,0.636784
211041372,4,OTHPER,0.649795
211041408,4,OTHPER,0.770075
211041420,4,OTHPER,0.82788
211041443,4,OTHPER,0.434163
211041474,4,OTHPER,0.579349
211041532,4,    EA,0.783812
211041548,4,OTHPER,0.465528
211041613,4, Noise,0.7889609999999999
211041633,4, Noise,0.7752020000000001
211041648,4,OTHPER,0.9089799999999999
211041649,4, Noise,0.657035
211041682,4,OTHPER,0.5884590000000001
211041683,4,OTHPER,0.47482399999999997
211041722,4, Noise,0.496683
211041730,4, Noise,0.703445
211041750,4,OTHPER,0.5530689999999999
211041753,4, Noise,0.550271
211041855,4, Noise,0.476102
211041965,4, Noise,0.47603500000000004
211041974,4, Noise,0.545671
211042018,4, Noise,0.6616770000000001
211042023,4, Noise,0.46065600000000007
211042058,4,OTHPER,0.510704
211042084,4, Noise,0.739825
211042100,4, Noise,0.513834
211042131,4, Noise,0.791968
211042170,4, Noise,0.606558
211042246,4, Noise,0.567615
211042271,4,OTHPER,0.518307
211042336,4,OTHPER,0.41992299999999994
211042405,4,OTHPER,0.680459
211042413,4, DSCUT,0.962251
211042471,4,OTHPER,0.556034
211042645,4, Noise,0.46955399999999997
211042656,4,OTHPER,0.823937
211042712,4, Noise,0.724962
211042754,4, Noise,0.5537449999999999
211042830,4, Noise,0.6791119999999999
211042846,4,OTHPER,0.543367
211042941,4, Noise,0.473495
211043042,4, Noise,0.406386
211043065,4, Noise,0.5195960000000001
211043219,4, Noise,0.462309
211043259,4,OTHPER,0.764579
211043261,4,OTHPER,0.660712
211043262,4, Noise,0.420392
211043321,4,OTHPER,0.48507
211043323,4,OTHPER,0.578979
211043386,4, Noise,0.699703
211043389,4,OTHPER,0.40110500000000004
211043418,4, Noise,0.690183
211043427,4, Noise,0.803399
211043594,4, Noise,0.547191
211043616,4, Noise,0.5331
211043624,4, Noise,0.719012
211043638,4, Noise,0.63684
211043645,4, Noise,0.479368
211043772,4, Noise,0.828839
211043845,4, Noise,0.573261
211043986,4,OTHPER,0.612209
211044019,4, Noise,0.707508
211044266,4,OTHPER,0.5880810000000001
211044267,4, Noise,0.767336
211044286,4, Noise,0.579152
211044297,4, Noise,0.590651
211044435,4,OTHPER,0.7938029999999999
211044452,4, Noise,0.6237520000000001
211044466,4, Noise,0.519201
211044536,4,OTHPER,0.781988
211044578,4,OTHPER,0.475411
211044582,4, Noise,0.57965
211044588,4, Noise,0.768091
211044599,4, Noise,0.556381
211044618,4,OTHPER,0.53178
211044671,4,OTHPER,0.681054
211044759,4, DSCUT,0.618748
211044771,4, Noise,0.576916
211044791,4,OTHPER,0.917082
211044807,4,OTHPER,0.9069790000000001
211044830,4,OTHPER,0.772046
211044929,4,OTHPER,0.802629
211044939,4, Noise,0.5815520000000001
211044972,4,OTHPER,0.517838
211045066,4,OTHPER,0.45218
211045112,4, Noise,0.556847
211045147,4,OTHPER,0.606687
211045210,4,OTHPER,0.648093
211045231,4, Noise,0.600308
211045265,4,OTHPER,0.575947
211045317,4, Noise,0.7146600000000001
211045320,4,OTHPER,0.480563
211045353,4,OTHPER,0.583109
211045374,4,OTHPER,0.9751110000000001
211045382,4, Noise,0.7253850000000001
211045445,4, Noise,0.552357
211045450,4, Noise,0.432379
211045468,4, Noise,0.733409
211045617,4,OTHPER,0.519297
211045689,4, Noise,0.451107
211045778,4,OTHPER,0.7057399999999999
211045801,4,OTHPER,0.659694
211045813,4,OTHPER,0.476152
211045868,4, Noise,0.67513
211045875,4, Noise,0.459217
211045893,4, Noise,0.44995100000000005
211045908,4, Noise,0.541274
211045933,4,OTHPER,0.8912979999999999
211045960,4,OTHPER,0.507231
211045994,4,OTHPER,0.664026
211046046,4,OTHPER,0.9558989999999999
211046057,4, Noise,0.726638
211046089,4, Noise,0.638072
211046102,4,OTHPER,0.839885
211046168,4,    EB,0.542415
211046195,4,OTHPER,0.445405
211046247,4, Noise,0.685702
211046293,4, Noise,0.669415
211046308,4,OTHPER,0.780637
211046315,4,OTHPER,0.8151189999999999
211046338,4, Noise,0.529502
211046357,4,OTHPER,0.545529
211046387,4, Noise,0.446237
211046433,4, Noise,0.630414
211046446,4,OTHPER,0.8691700000000001
211046494,4,OTHPER,0.8628290000000001
211046500,4, Noise,0.43872799999999995
211046515,4,OTHPER,0.968793
211046537,4,OTHPER,0.620476
211046579,4, Noise,0.773315
211046601,4,OTHPER,0.549158
211046820,4, Noise,0.66673
211046826,4,OTHPER,0.6109760000000001
211046868,4, Noise,0.543834
211046885,4, Noise,0.5131399999999999
211046948,4,OTHPER,0.887093
211046994,4, Noise,0.659979
211047003,4,OTHPER,0.837181
211047024,4,    EA,0.424623
211047055,4,OTHPER,0.828468
211047147,4, Noise,0.663315
211047173,4, Noise,0.603529
211047202,4, Noise,0.670868
211047297,4,OTHPER,0.5803159999999999
211047298,4,OTHPER,0.775771
211047313,4, Noise,0.5183810000000001
211047315,4,OTHPER,0.840882
211047375,4, Noise,0.501482
211047391,4, Noise,0.627834
211047412,4, Noise,0.47679499999999997
211047451,4,OTHPER,0.6120359999999999
211047503,4,OTHPER,0.568847
211047546,4, Noise,0.6496270000000001
211047563,4,OTHPER,0.5112979999999999
211047631,4,OTHPER,0.645239
211047687,4,OTHPER,0.464451
211047718,4,OTHPER,0.698055
211047786,4,OTHPER,0.714128
211047822,4, Noise,0.614568
211047828,4,OTHPER,0.820351
211047886,4,OTHPER,0.8324159999999999
211047908,4,OTHPER,0.589271
211047980,4,OTHPER,0.540903
211048014,4,    EB,0.886487
211048081,4, Noise,0.531153
211048116,4,OTHPER,0.407815
211048126,4,OTHPER,0.541195
211048169,4,OTHPER,0.500279
211048197,4, Noise,0.531609
211048254,4, Noise,0.492465
211048297,4,OTHPER,0.8602120000000001
211048310,4,  RRab,0.449787
211048311,4, Noise,0.5718439999999999
211048319,4,OTHPER,0.739453
211048321,4, Noise,0.447496
211048419,4, Noise,0.547995
211048564,4,OTHPER,0.537144
211048644,4,OTHPER,0.494463
211048764,4, Noise,0.5221979999999999
211048783,4,OTHPER,0.513165
211048839,4, Noise,0.743736
211048897,4,OTHPER,0.44480299999999995
211048942,4, Noise,0.615887
211048999,4,OTHPER,0.984627
211049022,4, Noise,0.617568
211049042,4, Noise,0.573144
211049052,4,OTHPER,0.611233
211049161,4, Noise,0.6476390000000001
211049179,4, Noise,0.5612050000000001
211049220,4,OTHPER,0.444942
211049250,4,OTHPER,0.919175
211049322,4,OTHPER,0.8574579999999999
211049345,4, Noise,0.747077
211049366,4, Noise,0.868002
211049382,4, Noise,0.754221
211049396,4,OTHPER,0.969591
211049408,4, Noise,0.548493
211049486,4,OTHPER,0.8937360000000001
211049514,4,OTHPER,0.49013599999999996
211049526,4, Noise,0.605859
211049590,4, Noise,0.518726
211049601,4, Noise,0.8395040000000001
211049622,4, Noise,0.643544
211049694,4, Noise,0.514572
211049716,4,OTHPER,0.677452
211049773,4,OTHPER,0.554817
211049922,4,OTHPER,0.926686
211050013,4, Noise,0.5980989999999999
211050068,4, Noise,0.5561010000000001
211050085,4,OTHPER,0.937795
211050165,4,OTHPER,0.489721
211050205,4, Noise,0.50858
211050304,4, Noise,0.596913
211050361,4, Noise,0.7560680000000001
211050402,4, Noise,0.8696440000000001
211050441,4, Noise,0.7148180000000001
211050452,4,OTHPER,0.5628449999999999
211050453,4, Noise,0.504776
211050460,4,  GDOR,0.549794
211050471,4,OTHPER,0.511035
211050504,4,OTHPER,0.8736079999999999
211050523,4, Noise,0.6641819999999999
211050553,4,OTHPER,0.804991
211050609,4, Noise,0.464581
211050613,4,OTHPER,0.846409
211050629,4,OTHPER,0.8010149999999999
211050630,4, Noise,0.527726
211050638,4, Noise,0.504811
211050641,4,OTHPER,0.574475
211050847,4,OTHPER,0.913257
211050933,4, Noise,0.683295
211050973,4,OTHPER,0.6598890000000001
211051303,4,OTHPER,0.497567
211051311,4, Noise,0.540222
211051320,4, Noise,0.680425
211051330,4,OTHPER,0.831772
211051357,4,    EA,0.42405600000000004
211051435,4, Noise,0.793127
211051439,4, Noise,0.534771
211051469,4, Noise,0.75727
211051487,4, Noise,0.543593
211051489,4,OTHPER,0.455187
211051536,4,  RRab,0.554488
211051561,4,OTHPER,0.887968
211051611,4,OTHPER,0.719932
211051632,4,OTHPER,0.578781
211051664,4, Noise,0.559751
211051671,4,OTHPER,0.519325
211051677,4,OTHPER,0.516728
211051685,4,OTHPER,0.431437
211051709,4, Noise,0.595561
211051770,4, Noise,0.731952
211051868,4,OTHPER,0.536682
211051964,4, Noise,0.568913
211051975,4,OTHPER,0.633016
211051985,4, Noise,0.558398
211052102,4,OTHPER,0.49683900000000003
211052103,4,OTHPER,0.859806
211052254,4,OTHPER,0.9413819999999999
211052320,4,OTHPER,0.963678
211052343,4, Noise,0.6506689999999999
211052416,4, Noise,0.753483
211052516,4, Noise,0.477836
211052521,4, Noise,0.698704
211052674,4,OTHPER,0.502564
211052689,4,OTHPER,0.753197
211052748,4, Noise,0.475096
211052763,4,OTHPER,0.8305950000000001
211052779,4,OTHPER,0.648972
211052796,4, Noise,0.570561
211052844,4, Noise,0.709591
211052936,4,OTHPER,0.49158999999999997
211053020,4,OTHPER,0.506297
211053031,4, Noise,0.544198
211053033,4, Noise,0.812462
211053073,4, Noise,0.770191
211053081,4, Noise,0.714853
211053136,4, Noise,0.5221859999999999
211053213,4,OTHPER,0.560222
211053232,4, Noise,0.60114
211053253,4, Noise,0.478055
211053255,4,OTHPER,0.824207
211053329,4, Noise,0.661942
211053345,4, Noise,0.49158900000000005
211053406,4, Noise,0.707797
211053549,4,OTHPER,0.743929
211053560,4, Noise,0.55152
211053586,4,OTHPER,0.624121
211053615,4,OTHPER,0.510836
211053637,4, Noise,0.633396
211053667,4, Noise,0.51556
211053737,4,OTHPER,0.78933
211053776,4,OTHPER,0.6999770000000001
211053794,4, Noise,0.562984
211053851,4, Noise,0.520124
211053882,4, DSCUT,0.883851
211053901,4,OTHPER,0.578028
211053922,4,OTHPER,0.6276430000000001
211053949,4,OTHPER,0.7676029999999999
211053988,4, Noise,0.732793
211053996,4, Noise,0.503386
211054014,4,OTHPER,0.905748
211054027,4,OTHPER,0.89089
211054176,4, Noise,0.540625
211054206,4, Noise,0.7511760000000001
211054251,4,OTHPER,0.602749
211054460,4, Noise,0.764047
211054486,4, Noise,0.554451
211054512,4,OTHPER,0.563938
211054521,4,OTHPER,0.6801560000000001
211054539,4,OTHPER,0.49310299999999996
211054580,4,OTHPER,0.967685
211054599,4, Noise,0.766663
211054632,4,OTHPER,0.558735
211054689,4,OTHPER,0.45425
211054847,4,OTHPER,0.9428120000000001
211054960,4,OTHPER,0.476595
211054989,4, Noise,0.786137
211055044,4,OTHPER,0.8421
211055114,4, Noise,0.653936
211055134,4, Noise,0.66469
211055135,4, Noise,0.772423
211055290,4, Noise,0.72416
211055343,4,OTHPER,0.8675209999999999
211055359,4, Noise,0.696994
211055416,4, Noise,0.720322
211055424,4,OTHPER,0.767145
211055431,4,OTHPER,0.8692479999999999
211055547,4,OTHPER,0.7427560000000001
211055568,4,OTHPER,0.593338
211055644,4, Noise,0.668355
211055718,4, Noise,0.478239
211055736,4, Noise,0.706519
211055772,4, Noise,0.655738
211055838,4, Noise,0.543619
211055896,4,OTHPER,0.563272
211056009,4,OTHPER,0.49853400000000003
211056039,4, Noise,0.7370180000000001
211056053,4, Noise,0.664838
211056080,4, Noise,0.518894
211056099,4,OTHPER,0.624035
211056180,4, Noise,0.74103
211056194,4, Noise,0.754292
211056253,4,OTHPER,0.632989
211056272,4, Noise,0.7013550000000001
211056293,4,OTHPER,0.7797390000000001
211056297,4,OTHPER,0.8544
211056316,4, Noise,0.5816100000000001
211056320,4, Noise,0.620787
211056357,4, Noise,0.740306
211056366,4,OTHPER,0.680595
211056399,4,OTHPER,0.433533
211056415,4, Noise,0.545038
211056418,4,OTHPER,0.8213360000000001
211056462,4, Noise,0.570131
211056483,4,OTHPER,0.8220149999999999
211056496,4, Noise,0.5243869999999999
211056538,4,OTHPER,0.732738
211056551,4,OTHPER,0.6545770000000001
211056558,4, Noise,0.874657
211056608,4, Noise,0.48063100000000003
211056628,4, Noise,0.619273
211056738,4, Noise,0.58325
211056798,4, Noise,0.45955
211056809,4, Noise,0.5791470000000001
211056836,4,OTHPER,0.46768000000000004
211056846,4, Noise,0.5217970000000001
211056856,4, Noise,0.682756
211056860,4, Noise,0.46252600000000005
211056865,4,OTHPER,0.703969
211056908,4, DSCUT,0.9733729999999999
211056973,4, Noise,0.525795
211057025,4,OTHPER,0.583747
211057042,4, Noise,0.4689
211057064,4, Noise,0.7531899999999999
211057160,4, Noise,0.584345
211057183,4,  GDOR,0.8931379999999999
211057320,4,OTHPER,0.703422
211057330,4,OTHPER,0.555756
211057434,4, Noise,0.559912
211057472,4,OTHPER,0.747054
211057496,4,OTHPER,0.492908
211057520,4,OTHPER,0.579849
211057608,4,OTHPER,0.7873359999999999
211057609,4, Noise,0.539722
211057685,4, Noise,0.693341
211057696,4, Noise,0.772129
211057719,4, Noise,0.58494
211057785,4, Noise,0.850881
211057798,4, Noise,0.501395
211057850,4,OTHPER,0.40262800000000004
211057879,4, Noise,0.594679
211057927,4,OTHPER,0.5216609999999999
211058117,4, Noise,0.703184
211058139,4,OTHPER,0.5049359999999999
211058146,4,OTHPER,0.9871549999999999
211058178,4,OTHPER,0.868002
211058352,4, Noise,0.478792
211058359,4,OTHPER,0.71159
211058380,4, Noise,0.696783
211058461,4,OTHPER,0.9022629999999999
211058468,4,OTHPER,0.609804
211058610,4, Noise,0.568484
211058748,4, Noise,0.575348
211058754,4, Noise,0.6935319999999999
211058794,4, Noise,0.6114930000000001
211058796,4, Noise,0.850123
211058801,4, Noise,0.595835
211058884,4,OTHPER,0.691952
211058925,4, Noise,0.570088
211059002,4,OTHPER,0.553341
211059010,4, Noise,0.57403
211059054,4, Noise,0.592154
211059062,4,OTHPER,0.9755389999999999
211059078,4,OTHPER,0.6339229999999999
211059098,4,OTHPER,0.878933
211059185,4,OTHPER,0.713843
211059211,4,OTHPER,0.531842
211059229,4, Noise,0.696771
211059303,4,OTHPER,0.952852
211059325,4,  GDOR,0.628991
211059577,4, Noise,0.484009
211059658,4,OTHPER,0.79581
211059688,4, Noise,0.468804
211059727,4,OTHPER,0.8386610000000001
211059734,4, Noise,0.600125
211059754,4,OTHPER,0.870992
211059767,4,OTHPER,0.861801
211059775,4,OTHPER,0.859459
211059880,4,OTHPER,0.5636359999999999
211059924,4,OTHPER,0.74279
211059949,4,OTHPER,0.8331350000000001
211059979,4,OTHPER,0.554631
211060020,4, Noise,0.496109
211060049,4,    EB,0.498242
211060078,4,OTHPER,0.536126
211060186,4,OTHPER,0.768096
211060297,4,OTHPER,0.523407
211060358,4,OTHPER,0.585453
211060365,4, Noise,0.7484729999999999
211060621,4,OTHPER,0.900452
211060692,4,OTHPER,0.8892110000000001
211060740,4, Noise,0.639275
211060743,4,OTHPER,0.566959
211060760,4, Noise,0.710001
211060825,4, Noise,0.5201979999999999
211060928,4,OTHPER,0.502223
211060936,4, Noise,0.606899
211060969,4,OTHPER,0.8231290000000001
211061168,4, Noise,0.48027600000000004
211061207,4, Noise,0.661423
211061216,4, Noise,0.5498930000000001
211061230,4,    EA,0.8491280000000001
211061304,4,OTHPER,0.538092
211061313,4, Noise,0.534276
211061316,4,    EB,0.533755
211061426,4,OTHPER,0.662037
211061435,4, Noise,0.518727
211061474,4, Noise,0.537538
211061504,4, Noise,0.6621229999999999
211061548,4, Noise,0.486835
211061554,4,OTHPER,0.48671499999999995
211061560,4, Noise,0.5853079999999999
211061720,4, Noise,0.508699
211061750,4,OTHPER,0.634022
211061798,4, Noise,0.49408900000000006
211061816,4,  GDOR,0.899027
211061819,4,OTHPER,0.882998
211061909,4, Noise,0.613093
211061958,4,OTHPER,0.436475
211062007,4, Noise,0.732858
211062206,4,OTHPER,0.834226
211062438,4, Noise,0.536628
211062512,4,OTHPER,0.879308
211062526,4, DSCUT,0.8558479999999999
211062538,4, Noise,0.432399
211062543,4, Noise,0.827875
211062572,4,  GDOR,0.43017799999999995
211062589,4, Noise,0.657361
211062604,4, Noise,0.40670300000000004
211062610,4, Noise,0.523574
211062662,4,OTHPER,0.514626
211062705,4,OTHPER,0.6110680000000001
211062752,4, Noise,0.647532
211062808,4, Noise,0.8195530000000001
211062836,4,OTHPER,0.7044229999999999
211062846,4,OTHPER,0.8490190000000001
211062937,4, Noise,0.761126
211062966,4, Noise,0.772036
211063000,4,OTHPER,0.575172
211063049,4,OTHPER,0.8926370000000001
211063069,4, Noise,0.5242060000000001
211063081,4,OTHPER,0.689321
211063134,4,OTHPER,0.455887
211063235,4,OTHPER,0.9197
211063255,4,OTHPER,0.689203
211063262,4, Noise,0.5774239999999999
211063299,4,OTHPER,0.992924
211063316,4,OTHPER,0.757804
211063335,4, Noise,0.649609
211063340,4,OTHPER,0.8573649999999999
211063411,4, Noise,0.471947
211063445,4,OTHPER,0.550316
211063591,4,OTHPER,0.901367
211063649,4,OTHPER,0.5102260000000001
211063654,4, Noise,0.786872
211063723,4,OTHPER,0.588536
211063744,4,OTHPER,0.5699
211063749,4,OTHPER,0.5524819999999999
211063756,4,OTHPER,0.722705
211063789,4, Noise,0.650896
211063859,4, Noise,0.582353
211063964,4, Noise,0.566515
211063983,4, Noise,0.46628800000000004
211064137,4,OTHPER,0.886601
211064167,4, Noise,0.6702319999999999
211064205,4, Noise,0.642986
211064362,4, Noise,0.720424
211064391,4,OTHPER,0.8463440000000001
211064435,4,OTHPER,0.595921
211064521,4,OTHPER,0.540602
211064526,4,OTHPER,0.99211
211064544,4, Noise,0.648504
211064559,4, Noise,0.5301060000000001
211064590,4,OTHPER,0.47103999999999996
211064647,4,OTHPER,0.554261
211064666,4,OTHPER,0.6439819999999999
211064704,4, Noise,0.5138149999999999
211064721,4,OTHPER,0.644
211064725,4,OTHPER,0.503305
211064758,4,OTHPER,0.46331300000000003
211064864,4, Noise,0.70932
211064899,4,OTHPER,0.47108199999999995
211064956,4, Noise,0.8561049999999999
211065006,4,OTHPER,0.53325
211065014,4,OTHPER,0.667131
211065076,4,OTHPER,0.842943
211065077,4,OTHPER,0.6171449999999999
211065107,4,OTHPER,0.689994
211065141,4, Noise,0.8454299999999999
211065149,4, Noise,0.664528
211065162,4,OTHPER,0.8819540000000001
211065174,4,OTHPER,0.530526
211065370,4,OTHPER,0.721722
211065426,4,OTHPER,0.8476020000000001
211065427,4,  GDOR,0.6793100000000001
211065462,4,OTHPER,0.493609
211065494,4,OTHPER,0.73211
211065505,4,OTHPER,0.811651
211065562,4, Noise,0.48796999999999996
211065602,4,OTHPER,0.690221
211065638,4, Noise,0.5781810000000001
211065675,4, Noise,0.616328
211065715,4, Noise,0.792816
211065784,4, Noise,0.714723
211065808,4, Noise,0.48620699999999994
211065892,4,OTHPER,0.7062579999999999
211065899,4, Noise,0.531076
211065931,4,OTHPER,0.715691
211065960,4, Noise,0.415005
211066015,4,  GDOR,0.517239
211066025,4,OTHPER,0.463933
211066030,4, Noise,0.49813199999999996
211066062,4, Noise,0.607121
211066094,4, Noise,0.622229
211066139,4,OTHPER,0.49618900000000005
211066157,4, Noise,0.533205
211066181,4, Noise,0.5332720000000001
211066186,4,OTHPER,0.582812
211066253,4, Noise,0.46336400000000005
211066263,4,OTHPER,0.877091
211066265,4,OTHPER,0.6260899999999999
211066337,4,OTHPER,0.7659279999999999
211066346,4,OTHPER,0.736631
211066394,4,OTHPER,0.6100720000000001
211066412,4,OTHPER,0.7659279999999999
211066413,4,OTHPER,0.9229860000000001
211066451,4, Noise,0.5885090000000001
211066458,4, Noise,0.828166
211066469,4, Noise,0.48011499999999996
211066606,4,OTHPER,0.720432
211066615,4, Noise,0.8486549999999999
211066691,4,OTHPER,0.5772550000000001
211066754,4,OTHPER,0.541998
211066835,4, Noise,0.779223
211066952,4,OTHPER,0.499558
211067096,4, Noise,0.47221
211067107,4,OTHPER,0.79632
211067166,4, Noise,0.8531489999999999
211067316,4,OTHPER,0.9618
211067418,4, Noise,0.457268
211067419,4,OTHPER,0.8881959999999999
211067465,4,OTHPER,0.484591
211067472,4, Noise,0.617166
211067525,4, Noise,0.763303
211067585,4,OTHPER,0.660853
211067590,4, Noise,0.7169989999999999
211067593,4, Noise,0.684635
211067634,4,OTHPER,0.681478
211067702,4,OTHPER,0.9503379999999999
211067768,4,OTHPER,0.8847870000000001
211067769,4, Noise,0.557966
211067783,4,OTHPER,0.830575
211067809,4, Noise,0.55708
211067862,4,OTHPER,0.9773569999999999
211067925,4, Noise,0.486271
211067927,4,OTHPER,0.645246
211067949,4, Noise,0.7865260000000001
211067990,4, Noise,0.461892
211068083,4,OTHPER,0.895352
211068101,4,OTHPER,0.463082
211068106,4,OTHPER,0.5319560000000001
211068177,4, Noise,0.836031
211068207,4, Noise,0.563487
211068230,4, Noise,0.643475
211068251,4,OTHPER,0.948644
211068258,4,OTHPER,0.8778610000000001
211068279,4,OTHPER,0.571344
211068400,4,OTHPER,0.61838
211068423,4, Noise,0.7548520000000001
211068467,4,OTHPER,0.800376
211068507,4, Noise,0.489263
211068547,4, DSCUT,0.6349
211068569,4, Noise,0.48657799999999995
211068579,4,OTHPER,0.57593
211068640,4, Noise,0.668445
211068641,4,OTHPER,0.513353
211068655,4,OTHPER,0.529249
211068685,4, Noise,0.6237550000000001
211068713,4, Noise,0.817014
211068725,4,    EA,0.6020939999999999
211068748,4, Noise,0.43837200000000004
211068812,4, Noise,0.542041
211068830,4,OTHPER,0.656403
211068837,4,OTHPER,0.5251939999999999
211068851,4, Noise,0.8182699999999999
211068885,4,OTHPER,0.578619
211068914,4,OTHPER,0.494418
211069011,4,OTHPER,0.85283
211069027,4, Noise,0.471537
211069034,4, Noise,0.5857020000000001
211069099,4, Noise,0.602861
211069128,4, Noise,0.714188
211069133,4,OTHPER,0.905847
211069231,4,OTHPER,0.583155
211069259,4,OTHPER,0.778459
211069272,4,OTHPER,0.63641
211069276,4,OTHPER,0.499039
211069316,4, Noise,0.8254440000000001
211069385,4,OTHPER,0.8625
211069418,4,OTHPER,0.715492
211069456,4,  GDOR,0.905027
211069510,4,    EB,0.5479
211069512,4, Noise,0.5737800000000001
211069539,4, Noise,0.523208
211069540,4,  RRab,0.42771499999999996
211069596,4, Noise,0.5737800000000001
211069605,4, Noise,0.523122
211069615,4,OTHPER,0.759279
211069622,4,OTHPER,0.516165
211069629,4,  RRab,0.6255729999999999
211069813,4,OTHPER,0.443208
211069863,4,OTHPER,0.9141809999999999
211070016,4, Noise,0.47776599999999997
211070034,4, Noise,0.606527
